current_price,predicted_price_7d,price_volatility_30d,storage_capacity_kg,quantity_kg,days_since_harvest,distance_to_nearest_buyer_km,rain_probability_pct,demand_score,label
46.24,38.74,0.1803,0.0,426.3,12,102.2,93.8,0.397,SELL_NOW
16.15,16.05,0.2461,5000.0,375.2,13,114.3,1.2,0.441,WAIT
34.54,41.51,0.022,1000.0,1065.7,19,69.0,17.2,0.951,AGGREGATE
12.32,15.42,0.0332,500.0,1183.3,18,21.5,82.0,0.285,SELL_NOW
15.5,13.98,0.1829,1000.0,721.5,6,112.4,33.5,0.444,SELL_NOW
37.78,31.49,0.0776,200.0,1796.9,3,104.5,9.5,0.123,SELL_NOW
19.29,23.89,0.0542,1000.0,1384.5,11,104.0,78.5,0.787,SELL_NOW
49.73,49.46,0.0194,5000.0,199.1,13,83.8,45.5,0.924,WAIT
58.26,62.39,0.0152,1000.0,1027.0,1,75.7,49.2,0.314,WAIT
66.04,84.8,0.1959,0.0,2450.3,0,3.7,18.6,0.486,AGGREGATE
24.01,20.01,0.0423,1000.0,2100.1,17,90.3,66.1,0.21,SELL_NOW
21.72,24.42,0.1223,5000.0,2202.1,19,12.8,55.1,0.511,WAIT
17.32,14.5,0.1554,0.0,2124.5,7,32.7,20.7,0.22,SELL_NOW
54.55,53.88,0.1128,500.0,1001.8,2,67.1,34.0,0.571,WAIT
59.45,71.46,0.0165,0.0,389.0,5,55.3,59.7,0.761,AGGREGATE
12.21,12.42,0.198,200.0,890.2,12,3.9,92.5,0.598,SELL_NOW
75.53,98.09,0.0125,0.0,2512.2,8,99.2,92.0,0.321,SELL_NOW
13.64,14.72,0.1929,500.0,2943.4,8,105.7,28.8,0.418,WAIT
47.89,46.0,0.2244,1000.0,1532.2,19,82.5,73.6,0.675,SELL_NOW
59.63,54.27,0.1139,0.0,128.1,8,65.8,77.6,0.631,SELL_NOW
70.97,69.21,0.1385,0.0,506.1,14,115.4,80.9,0.223,SELL_NOW
59.99,59.16,0.1245,0.0,1034.0,12,16.2,57.1,0.86,WAIT
66.12,55.17,0.1034,0.0,1777.9,15,89.1,1.1,0.528,SELL_NOW
33.76,33.25,0.223,500.0,317.8,1,17.1,76.2,0.246,WAIT
67.04,69.19,0.2245,5000.0,2835.7,13,47.1,10.7,0.211,WAIT
15.61,18.13,0.0906,5000.0,1158.7,5,71.1,11.7,0.969,SELL_NOW
72.64,81.96,0.1576,0.0,2746.5,1,89.0,60.6,0.353,SELL_NOW
48.33,55.79,0.2325,500.0,2363.5,7,2.4,98.4,0.918,SELL_NOW
67.21,54.05,0.2409,500.0,2290.8,3,32.8,24.3,0.47,SELL_NOW
41.66,37.86,0.1322,0.0,1859.5,20,65.5,64.6,0.447,SELL_NOW
55.05,62.25,0.1187,200.0,1917.7,13,64.9,30.4,0.731,AGGREGATE
46.85,48.82,0.0769,0.0,1950.2,10,77.2,89.9,0.109,SELL_NOW
61.21,49.13,0.2401,200.0,1923.3,13,37.9,59.4,0.404,SELL_NOW
15.71,18.89,0.0443,0.0,1705.8,11,65.8,20.7,0.372,AGGREGATE
14.22,16.88,0.1492,200.0,2960.6,15,24.4,26.2,0.881,AGGREGATE
27.3,29.32,0.0778,200.0,2223.6,5,24.1,43.2,0.576,WAIT
21.17,17.64,0.077,0.0,2353.1,19,70.0,12.2,0.428,SELL_NOW
71.02,84.04,0.1072,200.0,2630.1,0,82.9,7.9,0.339,AGGREGATE
25.34,27.67,0.2497,1000.0,725.4,11,16.2,68.0,0.631,WAIT
78.31,93.27,0.0232,5000.0,343.0,6,16.5,40.7,0.237,STORE
33.58,39.49,0.1489,500.0,1500.4,7,68.7,72.6,0.322,SELL_NOW
22.75,27.33,0.0298,200.0,1590.8,8,33.9,11.0,0.364,AGGREGATE
65.28,69.13,0.0471,200.0,2504.6,1,48.3,61.0,0.647,SELL_NOW
56.11,48.82,0.1155,500.0,1387.0,16,49.3,44.3,0.436,SELL_NOW
44.87,50.96,0.1325,200.0,1755.5,19,23.1,5.8,0.555,AGGREGATE
48.88,54.26,0.0721,500.0,1628.5,12,2.2,54.5,0.685,AGGREGATE
60.34,70.67,0.0859,0.0,210.8,4,102.7,8.3,0.961,AGGREGATE
25.99,23.0,0.0309,1000.0,1884.1,9,86.4,82.8,0.788,SELL_NOW
79.74,71.57,0.0828,1000.0,2501.3,11,83.5,63.2,0.465,SELL_NOW
78.24,97.42,0.242,5000.0,556.8,16,66.5,55.7,0.773,SELL_NOW
55.52,65.24,0.2367,200.0,1823.6,20,84.7,13.3,0.955,AGGREGATE
23.97,30.06,0.0904,5000.0,1821.5,5,112.4,28.7,0.549,WAIT
57.62,67.95,0.147,0.0,576.1,2,80.5,49.3,0.469,AGGREGATE
15.05,16.54,0.2283,1000.0,458.0,14,33.3,63.3,0.17,WAIT
12.15,13.69,0.0115,0.0,2942.2,6,69.3,18.3,0.903,AGGREGATE
28.04,34.89,0.2046,0.0,1241.8,5,54.2,0.9,0.322,AGGREGATE
42.38,46.17,0.2376,200.0,759.5,3,67.7,34.5,0.158,AGGREGATE
70.78,79.0,0.0319,0.0,596.8,18,63.1,48.3,0.583,AGGREGATE
60.9,53.49,0.0487,1000.0,2036.0,4,103.3,18.4,0.861,SELL_NOW
61.99,64.28,0.2406,5000.0,1867.4,2,78.9,49.2,0.466,WAIT
39.78,46.08,0.139,1000.0,1966.3,8,24.3,33.8,0.805,AGGREGATE
34.22,32.01,0.0134,200.0,355.2,5,9.4,45.5,0.853,SELL_NOW
35.97,32.42,0.0718,1000.0,2691.3,12,52.1,34.7,0.509,SELL_NOW
79.14,75.73,0.118,500.0,1228.9,19,3.8,62.8,0.632,SELL_NOW
12.81,11.79,0.1763,5000.0,1008.8,3,39.6,4.3,0.581,SELL_NOW
70.69,64.15,0.186,500.0,1440.8,1,45.4,17.1,0.945,SELL_NOW
50.51,51.13,0.2489,500.0,1231.2,3,46.3,43.3,0.753,SELL_NOW
40.7,51.04,0.079,200.0,2604.4,7,117.6,35.6,0.933,AGGREGATE
60.77,64.02,0.1392,0.0,2794.9,12,37.9,39.2,0.298,WAIT
44.07,39.39,0.138,500.0,980.0,9,33.3,80.4,0.379,SELL_NOW
71.14,59.65,0.1074,1000.0,2605.4,17,17.3,88.6,0.164,SELL_NOW
73.05,83.87,0.0506,0.0,2366.4,8,62.3,24.9,0.55,AGGREGATE
39.52,39.18,0.2446,1000.0,2799.3,0,20.1,83.6,0.887,SELL_NOW
29.38,35.57,0.2148,1000.0,812.7,12,74.7,45.9,0.394,STORE
51.46,58.14,0.1296,0.0,1773.2,17,20.3,27.4,0.215,AGGREGATE
73.87,88.5,0.1548,0.0,896.2,14,70.0,98.5,0.162,SELL_NOW
24.75,23.16,0.0645,1000.0,2489.9,1,99.5,82.5,0.503,SELL_NOW
53.61,61.44,0.1405,200.0,115.4,10,7.0,99.4,0.248,STORE
54.21,50.52,0.1768,5000.0,1738.0,13,51.5,16.8,0.411,SELL_NOW
61.32,77.85,0.1336,5000.0,1083.7,14,56.4,14.4,0.838,SELL_NOW
19.21,21.48,0.2477,200.0,1035.8,13,95.3,50.3,0.446,AGGREGATE
60.11,57.84,0.1567,0.0,1970.2,15,57.2,63.9,0.649,SELL_NOW
73.63,68.83,0.099,1000.0,2569.3,14,69.0,17.1,0.552,SELL_NOW
22.58,20.22,0.1953,5000.0,1866.7,18,95.4,86.0,0.747,SELL_NOW
26.63,30.55,0.0509,1000.0,2574.2,8,68.1,53.2,0.241,AGGREGATE
78.0,70.93,0.1023,200.0,867.3,4,44.3,41.1,0.928,SELL_NOW
22.67,24.88,0.0933,1000.0,1606.6,4,12.1,60.2,0.679,SELL_NOW
69.81,65.08,0.1136,200.0,1406.6,10,88.1,63.5,0.344,SELL_NOW
44.46,50.28,0.1976,0.0,133.8,19,104.8,4.3,0.211,AGGREGATE
27.31,32.97,0.1262,200.0,1714.8,3,116.5,100.0,0.235,SELL_NOW
70.95,84.36,0.2006,200.0,2018.4,19,111.3,36.4,0.804,AGGREGATE
41.17,48.6,0.1484,5000.0,1816.6,17,96.1,6.2,0.629,WAIT
46.04,41.15,0.0921,1000.0,2235.2,2,77.9,85.2,0.443,SELL_NOW
35.15,29.67,0.2044,5000.0,1756.9,3,94.2,99.3,0.4,SELL_NOW
51.51,59.21,0.0672,500.0,293.6,13,53.0,81.6,0.87,SELL_NOW
21.45,21.11,0.0639,200.0,437.7,6,72.2,85.2,0.887,SELL_NOW
37.38,37.98,0.1311,500.0,1829.8,7,43.1,62.6,0.623,SELL_NOW
77.86,63.5,0.0726,5000.0,897.4,15,40.6,92.2,0.572,SELL_NOW
28.07,26.1,0.0122,1000.0,331.0,19,91.3,3.6,0.835,SELL_NOW
55.97,45.72,0.1656,5000.0,1345.8,14,55.6,76.7,0.774,SELL_NOW
32.76,40.61,0.1327,1000.0,1707.5,6,27.0,67.1,0.46,SELL_NOW
64.14,59.12,0.1169,1000.0,1053.4,16,25.8,5.0,0.174,SELL_NOW
19.16,20.67,0.2421,0.0,2189.3,11,103.4,54.4,0.792,SELL_NOW
77.89,63.83,0.1471,200.0,1966.9,17,82.0,51.5,0.252,SELL_NOW
41.77,47.34,0.2172,5000.0,1065.2,13,66.4,69.2,0.115,STORE
26.52,25.5,0.0435,1000.0,2289.1,14,49.3,7.8,0.859,WAIT
15.14,18.92,0.1466,5000.0,1981.2,14,52.8,80.5,0.62,WAIT
21.88,27.22,0.2183,5000.0,1948.6,4,8.8,13.9,0.902,SELL_NOW
46.38,44.65,0.1499,1000.0,1704.9,15,55.7,41.9,0.536,SELL_NOW
33.59,42.0,0.1823,500.0,133.0,4,95.9,88.1,0.934,SELL_NOW
68.02,88.3,0.0993,200.0,2119.9,1,47.8,56.1,0.419,AGGREGATE
40.16,48.7,0.0322,200.0,1190.5,19,47.3,38.0,0.752,AGGREGATE
27.41,33.51,0.1199,0.0,2833.6,8,3.9,4.8,0.371,AGGREGATE
53.2,49.18,0.1047,0.0,2472.2,8,56.0,67.2,0.101,SELL_NOW
59.47,64.73,0.2181,0.0,1804.3,3,5.0,98.7,0.442,SELL_NOW
21.69,18.08,0.0686,200.0,831.3,14,69.3,91.2,0.764,SELL_NOW
21.73,18.42,0.242,500.0,690.8,10,61.8,71.7,0.235,SELL_NOW
12.57,16.33,0.24,200.0,1087.1,0,101.1,10.5,0.554,AGGREGATE
61.55,59.29,0.0694,200.0,1482.0,17,70.7,23.9,0.291,SELL_NOW
56.47,66.3,0.0935,200.0,958.6,0,40.2,18.7,0.167,AGGREGATE
43.22,52.01,0.2249,200.0,1593.3,7,62.9,35.5,0.656,AGGREGATE
69.09,84.91,0.242,500.0,579.6,15,84.6,23.6,0.957,AGGREGATE
66.4,86.24,0.1164,0.0,2935.4,17,13.1,24.4,0.38,AGGREGATE
50.97,46.93,0.087,5000.0,413.0,8,75.3,61.7,0.623,SELL_NOW
70.78,58.05,0.1363,0.0,2802.6,11,110.2,31.9,0.958,SELL_NOW
24.41,24.55,0.1751,0.0,2749.4,18,37.3,67.7,0.685,SELL_NOW
17.83,15.43,0.0756,5000.0,1623.5,17,75.9,94.8,0.706,SELL_NOW
28.88,23.43,0.1868,200.0,2202.2,4,98.9,63.8,0.261,SELL_NOW
14.0,13.72,0.0224,500.0,1364.5,1,62.4,75.2,0.543,SELL_NOW
47.18,56.23,0.0218,500.0,1927.1,6,86.7,75.2,0.43,SELL_NOW
75.56,81.84,0.1027,0.0,1087.7,9,38.7,33.1,0.524,AGGREGATE
12.75,12.2,0.0948,5000.0,973.4,14,38.1,1.5,0.821,WAIT
18.55,20.91,0.0858,1000.0,1776.9,6,80.8,5.5,0.515,AGGREGATE
41.65,38.16,0.1278,200.0,1544.6,4,85.2,28.2,0.157,SELL_NOW
75.37,60.84,0.087,0.0,1780.7,14,112.6,69.0,0.915,SELL_NOW
32.13,37.98,0.0561,500.0,931.3,19,28.5,90.7,0.59,SELL_NOW
45.51,50.6,0.0843,5000.0,1164.2,19,57.2,95.9,0.932,SELL_NOW
12.91,15.25,0.244,5000.0,343.3,14,31.6,2.6,0.615,WAIT
20.38,16.7,0.1087,0.0,251.6,9,11.5,99.0,0.163,SELL_NOW
79.06,96.34,0.1167,1000.0,835.0,13,49.6,32.2,0.598,WAIT
77.56,86.07,0.1484,500.0,315.3,9,46.1,84.3,0.618,WAIT
10.35,11.19,0.246,0.0,400.9,16,33.9,18.0,0.293,AGGREGATE
76.63,85.23,0.068,1000.0,2457.5,20,37.0,6.3,0.524,AGGREGATE
54.74,67.45,0.1735,5000.0,212.7,13,44.5,37.8,0.513,WAIT
70.75,77.37,0.1818,200.0,2010.9,1,118.7,85.9,0.661,SELL_NOW
41.83,45.62,0.1558,500.0,890.4,15,94.4,22.1,0.334,AGGREGATE
46.09,59.7,0.0313,500.0,2627.5,12,10.4,15.4,0.624,AGGREGATE
44.22,52.11,0.1724,1000.0,1506.5,8,104.9,91.0,0.317,SELL_NOW
56.68,57.88,0.0254,0.0,986.2,6,76.7,93.8,0.502,SELL_NOW
19.78,22.82,0.1531,5000.0,1601.2,15,107.1,1.3,0.21,STORE
12.1,12.03,0.1875,1000.0,1207.7,9,42.3,72.7,0.134,SELL_NOW
31.56,28.86,0.0606,200.0,1736.5,8,56.8,30.9,0.389,SELL_NOW
59.33,65.17,0.212,200.0,432.1,6,107.8,37.5,0.347,AGGREGATE
24.13,30.5,0.0173,200.0,2991.3,15,34.2,46.9,0.466,AGGREGATE
57.14,72.26,0.2125,1000.0,1334.1,8,110.0,42.7,0.966,AGGREGATE
77.89,75.63,0.1205,5000.0,1109.9,16,99.8,51.5,0.57,WAIT
16.57,17.63,0.0622,500.0,2159.6,19,117.7,58.2,0.598,SELL_NOW
57.08,51.71,0.0421,0.0,1155.3,6,40.3,46.6,0.947,SELL_NOW
41.06,53.29,0.2388,500.0,2516.5,10,29.8,70.2,0.929,SELL_NOW
70.77,91.33,0.0274,5000.0,1417.4,7,41.0,71.9,0.896,SELL_NOW
22.4,25.2,0.0578,500.0,2186.7,6,114.6,44.0,0.188,AGGREGATE
58.48,70.31,0.0935,1000.0,411.6,18,41.3,14.2,0.671,WAIT
68.67,79.49,0.1589,200.0,2553.7,19,68.7,64.1,0.827,SELL_NOW
76.12,83.47,0.1408,5000.0,2233.6,11,49.6,77.3,0.852,SELL_NOW
57.83,47.8,0.0402,5000.0,714.0,6,48.8,63.8,0.62,SELL_NOW
44.8,46.03,0.0795,500.0,521.3,7,24.8,58.8,0.116,WAIT
53.25,60.57,0.0673,1000.0,1017.2,6,65.4,22.9,0.976,AGGREGATE
70.82,80.65,0.0613,500.0,2930.6,5,102.2,64.5,0.525,SELL_NOW
49.94,49.27,0.1087,500.0,844.8,8,7.8,33.5,0.454,WAIT
12.13,15.41,0.179,5000.0,1422.8,12,106.9,92.0,0.455,STORE
75.17,66.42,0.0622,500.0,187.1,6,80.5,65.4,0.482,SELL_NOW
58.27,61.19,0.098,200.0,1252.0,7,74.8,27.8,0.318,WAIT
57.36,65.7,0.1038,500.0,1756.8,16,75.9,47.3,0.395,AGGREGATE
25.1,28.83,0.2443,200.0,2864.1,16,37.0,84.7,0.987,SELL_NOW
56.12,63.1,0.2391,5000.0,1598.5,15,51.0,33.5,0.431,STORE
37.57,35.23,0.202,1000.0,2475.4,1,96.3,52.5,0.574,SELL_NOW
55.59,48.81,0.068,200.0,1686.7,7,38.2,68.0,0.863,SELL_NOW
17.46,19.52,0.0263,1000.0,218.3,16,57.5,75.5,0.575,WAIT
56.05,61.63,0.0861,1000.0,1013.5,12,4.3,17.4,0.392,AGGREGATE
79.96,71.14,0.074,200.0,1769.1,17,88.6,56.5,0.571,SELL_NOW
13.37,15.42,0.1314,5000.0,2856.7,9,51.3,91.2,0.203,STORE
78.4,80.56,0.1967,0.0,2591.5,1,64.0,96.8,0.217,SELL_NOW
38.48,43.64,0.216,1000.0,762.2,1,15.5,65.6,0.725,WAIT
70.95,86.47,0.2128,1000.0,738.3,13,119.0,98.4,0.926,SELL_NOW
64.77,57.31,0.0963,5000.0,683.4,15,37.7,57.1,0.753,SELL_NOW
49.69,40.23,0.1749,5000.0,2775.2,6,76.9,44.3,0.167,SELL_NOW
61.69,73.39,0.0851,500.0,2572.7,20,70.6,55.2,0.463,AGGREGATE
71.5,78.99,0.0246,5000.0,2347.2,20,94.6,11.6,0.102,STORE
38.29,44.03,0.1784,1000.0,1238.9,11,36.7,40.2,0.56,AGGREGATE
32.89,40.1,0.0124,200.0,1562.7,13,91.2,45.8,0.274,AGGREGATE
56.73,68.16,0.1082,0.0,1446.6,3,47.1,84.9,0.881,SELL_NOW
66.55,85.21,0.0891,500.0,834.9,3,50.5,75.9,0.194,SELL_NOW
63.36,67.67,0.1764,200.0,1564.6,17,81.4,60.1,0.101,SELL_NOW
65.85,68.76,0.1939,0.0,188.4,2,94.5,34.7,0.506,WAIT
40.49,40.53,0.083,0.0,482.3,0,80.7,18.7,0.24,WAIT
67.25,58.97,0.2048,0.0,2671.1,16,108.2,34.8,0.764,SELL_NOW
18.41,20.0,0.0805,200.0,2279.9,6,35.6,68.0,0.928,SELL_NOW
48.11,45.16,0.1171,500.0,1326.3,15,108.3,26.3,0.138,SELL_NOW
10.4,13.11,0.1845,500.0,1599.7,4,17.4,42.7,0.456,AGGREGATE
32.72,35.72,0.1763,0.0,1173.0,18,79.8,38.7,0.997,AGGREGATE
35.65,39.09,0.247,200.0,2248.3,6,66.6,76.6,0.759,SELL_NOW
37.73,36.88,0.064,0.0,2374.1,13,60.4,88.4,0.958,SELL_NOW
58.68,48.47,0.169,5000.0,2313.5,1,38.7,69.9,0.248,SELL_NOW
37.2,30.35,0.1563,500.0,2195.6,2,61.4,34.2,0.299,SELL_NOW
41.41,41.89,0.2296,1000.0,693.1,16,21.1,43.3,0.239,WAIT
26.63,22.43,0.0475,0.0,1080.1,15,45.6,14.3,0.372,SELL_NOW
36.13,39.86,0.1904,5000.0,1462.6,7,13.6,16.8,0.752,SELL_NOW
25.91,32.14,0.1464,500.0,1059.3,17,69.5,16.4,0.248,AGGREGATE
15.12,18.78,0.0759,200.0,2289.3,14,13.3,13.1,0.572,AGGREGATE
52.24,59.01,0.1239,500.0,1055.1,6,20.9,18.0,0.342,AGGREGATE
56.77,51.42,0.0901,200.0,500.9,8,12.1,20.3,0.846,SELL_NOW
53.36,65.72,0.149,200.0,1257.2,5,47.0,11.2,0.106,AGGREGATE
42.44,52.76,0.2234,0.0,2941.8,17,101.4,64.0,0.301,SELL_NOW
36.59,32.87,0.1466,0.0,755.1,17,109.0,99.0,0.645,SELL_NOW
70.43,82.32,0.1616,500.0,1875.3,13,10.5,87.9,0.187,SELL_NOW
46.34,43.71,0.1345,5000.0,1355.6,13,76.9,4.6,0.52,SELL_NOW
43.54,52.31,0.0223,500.0,306.0,13,82.8,42.3,0.493,STORE
11.79,15.32,0.0659,1000.0,1514.8,3,65.0,85.9,0.867,SELL_NOW
33.89,27.62,0.1281,200.0,2136.3,3,80.7,13.5,0.663,SELL_NOW
36.61,45.72,0.0845,200.0,1588.3,14,29.6,84.8,0.676,SELL_NOW
37.92,42.14,0.0536,0.0,2629.1,14,59.8,59.3,0.957,AGGREGATE
50.61,65.12,0.131,5000.0,937.9,17,48.1,93.1,0.984,SELL_NOW
47.35,48.89,0.0875,0.0,350.1,13,12.6,87.6,0.688,SELL_NOW
52.55,64.31,0.0719,1000.0,2816.0,0,75.8,67.7,0.57,SELL_NOW
63.54,52.82,0.1214,500.0,1196.8,9,60.4,65.8,0.647,SELL_NOW
66.91,64.74,0.042,500.0,1771.6,19,34.5,21.3,0.444,SELL_NOW
60.27,50.23,0.2327,5000.0,2396.8,9,57.9,11.7,0.989,SELL_NOW
76.89,99.0,0.2182,0.0,1040.5,9,93.5,41.5,0.735,AGGREGATE
11.28,13.63,0.1798,0.0,2176.9,1,96.6,18.7,0.362,AGGREGATE
23.7,29.07,0.0355,1000.0,492.7,7,78.6,10.2,0.152,STORE
10.53,13.36,0.1962,500.0,944.8,0,57.2,30.2,0.14,AGGREGATE
55.32,46.61,0.2039,0.0,519.7,0,69.9,86.0,0.284,SELL_NOW
72.86,72.34,0.1943,5000.0,2452.6,3,47.4,1.7,0.31,WAIT
27.04,22.6,0.0374,500.0,745.7,6,16.9,29.3,0.474,SELL_NOW
74.89,67.81,0.1645,1000.0,2180.5,8,47.5,42.4,0.293,SELL_NOW
14.22,13.01,0.2102,5000.0,2835.6,15,64.6,51.1,0.668,SELL_NOW
75.41,78.02,0.1486,200.0,1630.5,4,72.7,18.2,0.29,WAIT
34.61,32.34,0.1651,1000.0,1666.1,1,112.4,96.4,0.269,SELL_NOW
17.1,14.54,0.12,5000.0,1437.0,10,93.7,57.9,0.524,SELL_NOW
44.01,38.89,0.1369,0.0,1045.1,17,19.9,52.2,0.9,SELL_NOW
27.97,24.44,0.0183,200.0,1479.4,18,22.6,0.9,0.521,SELL_NOW
29.94,38.52,0.1634,1000.0,1848.1,12,13.9,48.6,0.472,AGGREGATE
31.51,37.17,0.0295,0.0,2959.4,10,89.1,83.8,0.62,SELL_NOW
66.21,85.01,0.1144,200.0,2819.5,19,85.3,22.0,0.331,AGGREGATE
47.74,48.69,0.0802,500.0,2600.2,18,118.4,35.1,0.418,SELL_NOW
31.79,29.86,0.1409,0.0,2678.5,16,63.6,2.1,0.292,SELL_NOW
52.72,63.22,0.042,5000.0,1456.8,4,99.5,97.7,0.615,WAIT
60.13,57.91,0.176,1000.0,2006.6,12,70.0,6.7,0.728,WAIT
29.08,27.62,0.2008,200.0,2695.7,19,105.1,89.8,0.706,SELL_NOW
38.95,35.69,0.0492,0.0,1239.6,0,87.1,31.3,0.329,SELL_NOW
18.53,16.03,0.035,500.0,2889.1,9,77.9,58.8,0.802,SELL_NOW
22.68,21.05,0.0449,1000.0,1305.8,7,68.7,67.9,0.33,SELL_NOW
57.68,56.39,0.2205,1000.0,1843.1,7,87.3,14.1,0.235,WAIT
22.7,25.81,0.1368,0.0,2158.4,18,51.5,44.4,0.415,AGGREGATE
46.76,38.87,0.1221,500.0,2856.7,5,13.4,32.5,0.638,SELL_NOW
59.63,53.98,0.0356,200.0,809.4,11,6.7,5.7,0.228,SELL_NOW
17.48,21.06,0.1659,0.0,2263.8,6,58.5,83.3,0.683,SELL_NOW
49.71,43.42,0.2183,200.0,1610.4,15,72.7,4.5,0.877,SELL_NOW
27.96,27.16,0.2088,1000.0,878.8,8,11.3,65.3,0.364,WAIT
77.4,95.39,0.1603,200.0,2352.2,20,35.9,31.4,0.505,AGGREGATE
43.85,38.48,0.0281,500.0,1701.4,9,40.0,19.2,0.305,SELL_NOW
66.42,55.88,0.037,5000.0,2016.8,9,68.4,66.7,0.425,SELL_NOW
48.52,50.57,0.0218,500.0,1036.4,9,34.9,57.5,0.12,WAIT
13.04,12.4,0.0718,200.0,1495.7,19,13.3,31.5,0.958,SELL_NOW
54.32,58.76,0.0426,0.0,1890.3,15,21.5,51.3,0.474,AGGREGATE
76.6,92.06,0.0724,1000.0,1274.2,0,22.5,24.6,0.81,AGGREGATE
52.11,45.26,0.1024,5000.0,675.3,16,101.4,86.4,0.228,SELL_NOW
67.34,73.43,0.2363,0.0,2888.8,20,35.5,31.4,0.831,AGGREGATE
71.89,75.69,0.1565,0.0,1583.3,13,86.3,24.5,0.874,SELL_NOW
25.97,22.64,0.2104,500.0,2228.4,18,69.0,75.2,0.744,SELL_NOW
24.84,27.63,0.1805,200.0,1292.0,20,117.3,1.8,0.913,AGGREGATE
52.77,49.43,0.037,500.0,1129.9,20,34.2,26.8,0.25,SELL_NOW
38.77,40.47,0.1866,200.0,1280.8,16,20.7,37.5,0.529,SELL_NOW
68.79,57.86,0.076,500.0,1286.7,13,8.1,88.2,0.658,SELL_NOW
73.0,75.18,0.1634,0.0,1678.1,7,30.4,95.0,0.637,SELL_NOW
34.74,33.11,0.0918,1000.0,1676.1,20,82.7,71.6,0.875,SELL_NOW
26.58,32.19,0.2494,200.0,1541.7,20,12.1,49.3,0.294,AGGREGATE
64.64,53.55,0.0733,5000.0,490.9,8,30.9,64.1,0.258,SELL_NOW
29.24,29.51,0.077,5000.0,1538.6,7,102.9,41.4,0.328,WAIT
67.58,69.56,0.2334,0.0,590.4,12,70.8,29.9,0.902,SELL_NOW
39.66,46.11,0.0159,500.0,465.8,16,10.2,95.1,0.947,SELL_NOW
56.73,61.67,0.1772,500.0,2804.7,18,7.6,11.5,0.613,AGGREGATE
16.69,18.92,0.1841,0.0,1854.4,6,9.2,34.6,0.551,AGGREGATE
53.67,63.79,0.2107,5000.0,2012.5,16,113.1,89.9,0.645,WAIT
41.62,51.24,0.2439,5000.0,1265.2,0,102.3,72.3,0.655,WAIT
51.06,48.86,0.2441,500.0,2736.0,4,101.7,2.9,0.253,WAIT
21.76,23.26,0.0257,200.0,1950.0,5,111.1,2.3,0.718,WAIT
61.58,75.13,0.2072,1000.0,2330.6,1,61.6,51.7,0.507,AGGREGATE
70.4,91.14,0.1651,200.0,1168.8,15,31.2,48.4,0.566,AGGREGATE
25.17,31.33,0.1654,5000.0,2884.0,4,49.4,44.3,0.127,STORE
16.7,16.46,0.0408,200.0,2479.3,4,86.8,30.2,0.788,WAIT
11.65,10.46,0.166,1000.0,2576.5,11,105.4,98.7,0.852,SELL_NOW
54.94,57.39,0.2458,200.0,599.4,2,53.3,27.2,0.657,WAIT
52.5,61.46,0.2288,200.0,885.8,15,65.2,49.0,0.774,AGGREGATE
48.27,50.5,0.1154,200.0,928.3,5,112.0,40.5,0.57,WAIT
26.24,27.33,0.0196,200.0,885.6,14,14.7,17.0,0.657,WAIT
37.36,45.55,0.097,0.0,2580.7,14,103.8,20.3,0.455,AGGREGATE
51.61,50.62,0.2083,5000.0,192.5,15,20.8,91.8,0.813,WAIT
44.77,55.07,0.1784,1000.0,320.7,19,59.1,85.8,0.521,WAIT
79.14,79.41,0.1202,5000.0,894.4,12,27.8,19.9,0.712,WAIT
19.55,18.85,0.0232,0.0,679.6,11,73.1,87.6,0.659,SELL_NOW
58.66,60.24,0.1125,0.0,772.4,9,67.9,20.9,0.732,WAIT
38.3,45.24,0.1226,0.0,2414.0,13,46.8,62.7,0.807,SELL_NOW
39.97,34.5,0.2329,0.0,1733.1,1,103.9,8.1,0.561,SELL_NOW
60.23,54.1,0.1639,200.0,116.7,2,79.9,88.0,0.832,SELL_NOW
58.47,74.59,0.0848,5000.0,1345.0,8,87.1,5.2,0.548,WAIT
79.39,70.48,0.1361,500.0,1282.9,10,19.8,55.5,0.961,SELL_NOW
18.99,20.58,0.0259,1000.0,430.4,10,106.2,78.0,0.777,SELL_NOW
17.29,18.84,0.2434,0.0,2060.8,9,21.7,11.7,0.254,AGGREGATE
60.7,63.42,0.0964,5000.0,2136.1,13,28.3,40.4,0.847,SELL_NOW
50.49,56.67,0.1247,0.0,2190.6,8,17.1,4.2,0.596,AGGREGATE
29.19,26.71,0.0953,0.0,2212.6,19,54.0,68.3,0.986,SELL_NOW
15.56,16.75,0.1738,0.0,100.2,20,106.7,30.7,0.747,SELL_NOW
16.0,15.77,0.1689,0.0,2866.4,9,31.8,55.9,0.176,WAIT
72.59,82.09,0.1817,0.0,2461.2,8,46.1,93.3,0.455,SELL_NOW
23.43,20.4,0.0744,1000.0,2721.5,4,101.8,30.6,0.566,SELL_NOW
32.64,35.42,0.0858,5000.0,145.4,7,74.9,4.9,0.855,SELL_NOW
25.87,23.09,0.0401,0.0,2808.2,10,90.7,67.6,0.756,SELL_NOW
34.85,32.74,0.1673,0.0,2448.4,0,27.3,78.7,0.432,SELL_NOW
14.86,13.51,0.0196,0.0,2527.9,20,86.5,95.8,0.688,SELL_NOW
46.33,41.3,0.1534,0.0,370.5,9,28.9,15.8,0.619,SELL_NOW
